CompID	MZ	Time	isotopes	adduct	pcgroup	name	fold	tstat	pvalue	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	bio	blank	200825_001_scan049_I	200825_002_scan034_I	200825_003_scan011_I	200825_004_scan015_I	200825_005_scan017_I	200825_006_scan021_I	200825_007_scan021_I	200825_008_scan025_I	200825_009_scan020_I	200825_010_scan016_I	200825_011_scan020_I	200825_012_scan017_I	200825_013_scan013_I	200825_014_scan019_I	200825_015_scan017_I	200825_016_scan015_I	200825_017_scan015_I	200825_018_scan018_I	200825_019_scan022_I	200825_020_scan020_I	200825_021_scan013_I	200825_022_scan014_I	200825_023_scan021_I	200825_024_scan013_I	200825_025_scan014_I	200825_026_scan011_I	200825_027_scan013_I	200825_028_scan019_I	200825_029_scan019_I
1469	607.39	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16082.80932	6951.407422	5416.390841	5733.587051	18083.34939	5833.44927	10438.88472	17997.7576	9091.153178	12985.95539	8303.337939	11008.33281	13015.02606	9248.628899	9769.504935	13293.37268	9891.262535	18254.85195	13019.64706	17427.09593	15105.66601	18748.67706	12352.48875	13173.86498	7439.352941	9249.09396	10235.4315	6155.467825	15508.03672
1470	607.431	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5607.077522	2441.488911	1891.737662	3213.706893	6319.926074	3204.772428	4138.357842	5411.24036	2839.041359	4725.743856	4197.454745	3993.328272	6902.467932	4334.107892	3310.052348	4331.687912	3690.800999	8634.714086	4232.271129	6607.743457	5916.593007	6151.056743	5559.526474	5165.683516	3462.972627	4053.058541	3446.427772	2761.989011	4712.087512
1471	608.371	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13707.63087	6140.208054	5108.691275	5727.503356	18809.69128	5838.503356	12928.19463	18326.08725	8830.288591	15535.78523	7809.825503	10655.69128	14347.86577	9824.758389	8842.892617	12035.7047	10012.57718	19377.9396	10088.22819	18744.26846	13618.25503	15751.7651	10093.15436	14225.50336	7021.315436	9405.342282	8186.919463	4975.006711	14187.59732
1472	608.38	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16037.20845	6149.61666	6293.905645	5398.249507	17292.74536	6858.422819	11654.12436	16024.33281	8102.149625	13478.58824	8830.948283	11140.67509	13814.1287	8302.814449	8890.788393	13708.31425	10542.34899	19818.69443	12169.34939	16082.28188	11836.11054	16254.45282	10798.52507	11778.87248	7605.487564	9809.092775	7341.575602	4970.416107	14706.82827
1473	608.431	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6462.930122	3467.077181	1902.479471	3290.827477	6402.2803	3266.396171	4886.047769	5694.208843	3349.591788	6084.83261	3361.634623	4961.317805	6035.120411	4453.431899	3965.268851	6500.809712	4368.323529	5852.79471	4331.377023	8320.780497	5174.550533	6028.27497	6674.344848	7609.766285	3718.281484	5688.360245	4142.048164	2296.89321	6059.862811
1474	609.381	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11675.38058	7866.626135	6086.026846	6050.92499	22383.2049	8831.157521	15601.6972	19251.57481	9349.114094	15370.47651	12553.69364	14366.80774	17248.42716	9879.834978	11822.04066	17998.68654	11117.47177	21991.64508	15425.25306	24060.69285	15468.74062	18851.80892	13686.38729	16568.79826	9458.905645	14533.21555	12246.65772	6967.613502	12762.35768
1475	609.391	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16760.97282	7121.23741	6024.122302	6832.54996	18632.5012	8325.429257	12281.93525	17409.35731	11064.86651	14390.32214	12272.42366	13653.77858	14434.01599	11152.35811	9972.709033	15240.30855	14313.91287	29518.75859	15481.73941	20976.29576	17685.81934	21186.47082	12977.88969	18153.38689	11324.15747	12071.58673	13460.8705	6073.615508	15093.44125
1476	610.373	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16712.92065	7236.532175	5237.354718	6537.544216	21111.44216	8106.571654	15440.51678	17320.97967	8799.890249	17283.79589	9833.57876	11989.4321	14747.41295	9436.414726	9651.39163	15247.80438	9944.856692	20649.46289	13039.35689	17473.26194	13527.712	16853.79175	13078.33636	13773.21259	6775.572246	9811.379589	9992.816621	5141.4015	11400.67134
1477	610.383	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14222.32412	6787.01816	6266.026451	6392.936834	20915.47335	6095.43032	15081.81721	15996.27951	7423.368338	14541.00158	9525.210817	11350.93723	11742.34583	12008.84998	9471.851559	16584.06632	10159.818	18931.28109	12738.93841	21894.93841	13806.78366	20014.52902	11288.74615	14556.80379	8120.636005	12080.92775	7547.390841	5913.254639	14440.7955
1478	610.433	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4807.59396	2295.805369	2809.479866	1830.738255	5908.036913	2600.194631	4253.694631	5316.845638	3363.788591	3948.95302	2477.637584	3576.711409	5210.204698	2910.375839	3088.463087	5279.694631	3985.114094	6904.446309	3287.285235	7040.563758	3940.681208	5589.630872	4229.536913	4667.486577	3270.369128	3695.315436	4212.600671	1173.607383	3310.758389
1479	611.365	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12587.03593	7188.557837	5110.935649	6594.46822	17448.7118	6591.896565	10665.34307	14159.04856	5855.308725	12177.5531	7624.349388	9047.060403	14628.19818	7728.815239	7118.60837	9346.00908	7912.737465	14156.2953	8176.559811	12880.93486	8667.013423	13064.44256	13090.72878	10314.20924	6821.937623	7351.638768	6676.743387	5539.537702	10963.84919
1480	611.375	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13104.93604	5975.043822	5233.042637	5584.665219	17837.09633	5848.941571	11004.35531	15187.51638	7569.883537	12412.19108	8325.173707	10039.88827	15258.50691	8340.921042	9623.226609	10562.62021	7059.025661	17633.0683	9635.298855	14874.56929	11159.35689	14186.82353	11111.50336	9273.095539	5508.888275	7145.728385	7543.031978	4553.834584	11775.7197
1481	611.385	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14487.02842	5177.538887	6352.90683	5987.855113	18127.54402	6310.841295	10664.61271	14540.76707	8050.875247	11954.87406	9699.85985	8858.522306	11772.88512	7903.138176	8809.551125	12217.57797	9454.310304	17204.1287	10377.59021	16016.81326	10775.74536	15522.89301	11093.39676	12014.95105	7104.918279	8464.648243	8159.344651	4846.609949	11553.50099
1482	611.395	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11486.14844	4854.041453	5737.83103	6050.146072	13947.4473	6207.304777	11616.773	15779.27596	8261.207659	13455.53375	8230.372681	10518.33794	11865.13225	6553.808133	10578.59732	14606.88038	10046.92657	22611.46743	11822.00434	15102.39518	13452.87722	14323.63443	11204.10186	11613.09949	8837.459534	10493.14291	8715.825109	5023.528227	10761.212
1483	611.405	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9665.501876	4104.139783	5626.262389	5355.950642	10336.54057	6190.375913	8285.748272	10049.66871	6833.571175	11567.32083	6279.165449	9407.779664	10621.36426	7887.881737	8515.759329	12927.91115	9383.658045	18443.61816	10528.88766	13140.49674	12088.60375	12843.28549	8105.508786	12348.95854	7719.873643	7656.611451	7336.424284	3724.318855	10957.50563
1484	612.327	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8622.851165	3419.230557	3021.679826	3424.574812	10556.2428	3545.911962	6371.470588	9392.732728	4145.230162	7364.880379	4544.980261	5246.875642	7994.617055	4364.330833	4049.186735	4864.528622	5358.267667	11923.24122	3646.746151	6623.615476	4823.080932	6272.509278	7680.668377	6064.544809	3432.816818	3859.120016	3485.655349	2940.970391	6710.113304
1485	612.358	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11083.79135	6550.763521	4353.790565	4742.614884	15519.11251	5285.786814	10460.16305	11963.07679	5879.003553	10274.33103	6643.465456	8162.878602	10841.82531	7077.521713	6775.100276	7702.877023	7050.919068	13683.63146	7487.801619	11930.05863	6626.019345	11731.4317	8035.369325	9912.484406	4821.573826	7407.906435	6109.831623	5133.976115	10314.67963
1486	612.368	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12105.53277	6321.686143	5291.506909	5694.190683	14912.82748	5263.061587	9005.250099	14108.40861	6039.765101	12678.86992	7052.829254	9258.059613	13268.4165	6906.625938	7657.110936	8577.508488	6655.669562	16829.9921	8237.86064	12854.11232	9578.064548	10920.45559	10478.47947	8700.114884	6149.918476	8289.4394	7339.85906	4899.525266	10250.89183
1487	612.378	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12165.52921	5464.101658	4071.598697	5294.515002	15813.56672	5169.748322	10278.05685	11405.34623	8889.84998	12497.18239	6592.456573	9464.518555	13017.84248	8630.743585	8861.211015	11829.06297	8391.976905	15079.62317	10306.21792	12959.81721	10600.15673	12870.66325	8381.60758	9299.498816	6499.10304	9213.885709	7802.815239	4444.506317	12245.71417
1488	612.388	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11853.1897	6926.983221	4620.707067	4821.001579	16143.70865	6943.294315	11920.91453	11552.2047	6170.638966	11063.28523	7044.144098	8874.9394	12748.4467	7620.605211	8824.890446	11256.22542	7937.974339	13969.37643	8599.569088	12491.08981	10200.10975	12989.42696	9900.694631	9500.020924	7306.353336	7646.459732	7976.104619	4806.081919	12054.73766
1489	612.398	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10213.31346	5414.718121	4936.652191	4861.103829	11430.86932	5082.810107	8604.151994	12632.85867	6538.689301	10169.22069	5930.468219	7368.380182	11867.01579	7143.283064	7752.828267	10366.92973	6928.772996	16501.31109	8369.345835	13831.21595	10142.97	14040.20016	10126.1512	9809.908804	5928.63482	7595.166601	7383.716936	4149.217134	12082.30122
1490	613.327	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9410.787604	5102.678642	3886.714962	4304.718516	12446.65298	4247.528227	7528.965653	9057.387288	4145.49467	7168.181603	3783.342282	5848.903277	8714.412554	4861.389262	5366.020529	4166.54165	4924.198579	9864.784051	5534.539676	9516.797473	5682.995657	7566.705488	5612.435452	6320.782077	2827.931307	4618.650217	4059.128701	3485.437821	8565.118437
1491	613.352	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12351.64225	5877.630997	4505.521027	4103.363475	13005.79842	5076.481145	10033.48707	14949.69418	6014.60691	12092.30721	7767.315301	7328.277394	11619.49891	6272.58618	7313.028628	8023.894965	6897.127937	12838.51885	7327.74847	12739.37216	8574.14768	11279.67345	8026.016782	7946.261599	4183.247384	6907.259822	4531.400197	3651.421718	10241.79033
1492	613.372	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13698.1287	5819.368733	5101.825898	5812.55152	13167.84248	6378.399921	9458.992104	15937.67864	7007.707856	14552.87998	7949.236478	9540.506909	13374.04264	7745.440979	7057.713383	9408.14923	8834.498618	15525.94276	9410.728385	11393.4469	9276.591394	13408.35886	8772.740229	8106.21516	7023.53336	8659.42124	6903.193052	5570.125148	10370.3711
1493	613.382	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10617.24439	4954.40628	6140.99883	4947.673298	14567.67876	6115.614004	9967.317535	13977.75307	8706.291789	10137.67174	8323.736298	10285.77102	12813.50107	8022.342891	8946.259021	9571.095768	8122.680125	15233.05071	9115.527014	13592.58572	12477.32631	13053.31909	8510.19134	11580.04896	6990.876536	8273.329823	8346.905013	4748.663351	11467.32475
1494	613.392	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10054.30576	5288.511251	5362.344058	4935.521516	13009.53395	7312.694236	10152.16384	11780.16936	7096.472365	10237.27458	6212.793328	8099.759968	11302.18654	7511.974734	7753.201342	10828.14015	9222.385511	16616.55744	10336.17529	11832.30833	9966.776155	13632.64508	8121.157916	11335.58843	6279.381761	9980.722266	7263.304185	4785.34544	10372.74832
1495	613.432	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5289.514805	3046.416502	3078.458745	2895.089222	6315.0227	2648.267272	4051.894394	6198.962298	3285.68713	4428.665417	2977.437623	4727.328662	5404.485195	4088.141927	4545.646269	6187.671931	4999.860047	8817.194828	4037.502961	7828.067311	5282.713581	7903.960521	5552.71891	6468.350572	3744.939992	3675.997236	3549.345045	2002.483221	6268.757205
1496	614.366	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13714.39893	5780.254441	5015.498223	4992.275563	18717.32531	5836.479076	14080.63956	12830.54283	7879.452033	13959.46407	8032.01362	11208.81307	15751.58646	8956.368141	9278.190091	10518.65673	10129.78405	16399.35452	9786.5985	11850.27043	8923.11291	14751.57975	11411.4394	11669.56435	6531.245361	8347.90604	6883.364785	4500.156731	9443.309317
1497	614.376	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11730.06356	6018.399131	4651.641532	5698.461705	11705.13443	5130.956771	9730.767864	13294.4092	7965.520924	12903.57876	8380.847217	8446.701934	13536.56238	9857.421634	7454.147256	10439.40407	8947.057837	12613.73391	10756.73786	12079.52783	11812.07619	12899.79688	9925.588235	9642.584287	5640.843071	9834.213383	7931.982235	5538.884524	10508.3486
1498	614.387	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11890.09712	5516.806553	3927.658508	5106.976313	16035.51954	7263.034741	9840.838926	17001.55823	8042.240032	13365.48638	7852.301619	10473.07619	10875.32294	7479.651796	6935.005922	11785.8105	8489.640347	13408.94789	10778.56336	11307.20371	9523.225819	9882.311094	11492.76194	10662.52073	8202.675878	8167.170944	7117.165417	4409.812081	11601.21477
1499	614.407	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7496.335834	4871.823495	4369.359724	4463.835143	10820.80434	5025.969595	7179.369398	9758.054492	5266.886081	9443.461994	5680.121027	7257.286871	7571.417572	6213.97769	8265.574334	9331.915104	6398.703258	13504.83435	5963.629418	10139.96387	9107.902665	9157.603554	5819.549852	8575.807502	6463.50997	6579.563475	7037.680158	3688.811451	8849.287463
1500	615.332	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9175.759899	5354.660425	4438.434562	3393.707431	12016.74956	3639.565243	8247.522723	10420.01775	4290.758533	9366.413302	4500.579676	6452.505559	7823.830115	4615.149405	5755.607178	5580.99922	5860.929198	12853.70763	5905.321436	7597.704506	5603.659645	7874.8307	6549.779598	6928.996684	3937.72245	5361.180807	3377.815097	2995.145309	7310.12912
1501	615.372	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15063.41473	5922.666009	5955.346427	5073.726214	14806.091	6486.210817	13610.81603	17172.90268	8979.701342	13379.78583	6746.154757	9135.891433	14961.45105	9577.825503	8605.132649	10827.85116	8576.206672	16503.985	9487.572246	16336.86242	10798.04047	11976.67154	10859.93032	11147.40999	7266.763522	9166.964272	9541.085077	5800.161469	11700.8563
1502	615.382	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11973.9212	6376.525649	6617.580066	6313.358494	15318.56505	7053.93622	12762.46382	14698.82719	8700.869124	13124.04428	8336.133801	10169.78096	9883.209479	8594.61771	9242.602497	11637.02282	9867.887654	16646.35927	10370.19388	12167.16657	11619.32124	12836.44061	10177.98167	12115.78955	7301.566413	8727.739419	8125.076653	5080.579676	9018.888239
1503	615.392	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11361.591	6857.070272	4845.530201	7030.133439	16107.96289	6355.682195	9269.520332	11726.04935	7604.779313	11876.21042	8031.666009	7947.807343	8780.15831	6353.723648	8502.064745	10602.10265	8355.414923	17373.7347	10182.7276	13037.11528	10300.57284	13636.28543	9588.870509	10890.39203	6355.586261	7282.593762	8180.292539	5701.506514	9729.664035
1504	615.402	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10442.02887	4852.347962	4931.146284	5266.333138	11259.44763	5252.842013	7989.800663	15113.33177	7082.887459	9150.094402	7846.408036	8890.907158	9027.84923	7047.882387	6398.201872	11080.71036	6563.161693	13655.31246	8279.343866	12061.73669	9230.076848	10359.90482	10046.09265	10592.83031	6528.919446	7577.928223	5708.050127	4138.741174	10230.82075
1505	615.433	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4824	2605.657718	3752.409396	2930.959732	7316.869128	3118.751678	4352.83557	6626.731544	3508.845638	6258.791946	3917.097315	5538.338926	5469.466443	4449.466443	4081.251678	5440.530201	5556.010067	6884.365772	4219.16443	6494.741611	4702.42953	6977.758389	5025.791946	4795.748322	3631.315436	5085.45302	4254.107383	2541.895973	5050.147651
1506	616.328	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7818.966838	4365.687327	3234.326096	4087.033952	12478.15476	2800.765101	7411.454797	11337.773	4544.221082	6926.70983	3781.242795	4866.60837	7680.88709	4593.915515	4538.479274	4805.722069	4487.244374	12699.84761	3857.578366	6894.629293	4049.737465	6686.228977	6428.302408	6585.960126	2615.044611	4022.651796	3214.688906	2761.352152	8013.594157
1507	616.368	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12333.37998	6936.550928	5450.360047	3823.712791	15406.98855	5654.93407	9293.7576	15440.27537	7691.117055	12647.31346	8280.573826	7968.208054	11927.13186	7045.550336	7955.979076	11884.09968	8300.222661	15414.02092	8236.667588	14108.95184	10864.50118	12698.92696	9762.811291	8046.882748	6556.208054	9203.105211	5907.727398	4193.909791	12120.76096
1508	616.378	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11638.30359	7066.376234	4489.660876	5314.970786	11461.04619	7257.11291	9399.814844	13688.89025	7307.193447	11887.68693	9146.272009	9446.607185	14236.34307	7862.612712	7581.765101	10425.89301	8105.883537	12739.78563	10523.61508	13148.11449	10448.45164	12650.21555	8359.29925	9944.057639	5308.929728	8678.058034	6577.345835	5389.36518	11386.80537
1509	616.389	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10855.88295	6091.626332	4728.592578	4145.259179	11816.05349	5527.894789	7153.800237	14929.61903	6695.582906	13473.35728	6926.078563	6713.443743	13311.60975	7322.188117	8150.704501	10514.68555	6930.960521	15646.30616	8666.997829	15882.49566	10660.6666	12135.15002	10865.93308	10753.8411	6150.671141	9094.818595	6818.999605	4872.93032	9832.135018
1510	617.366	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12916.38314	6776.600474	5750.362613	5378.845243	15372.28879	6299.989735	12700.07916	14560.6439	7787.833991	14931.49566	8817.141927	9943.675681	16420.92223	9577.787209	9148.094157	15180.61271	8763.090407	16643.92874	9866.759771	17459.17983	10681.84524	12896.45203	10622.45184	11288.94611	6728.125543	8610.505922	8020.361034	4718.991512	12879.96644
1511	617.375	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13195.71279	7247.316028	5449.712594	5951.003158	15765.61153	6725.629293	11852.31721	16679.96664	8088.643111	13693.34445	8597.284248	11130.14212	13421.8409	8089.181011	8034.257008	12716.89834	10052.89953	20907.80813	10420.773	13160.7497	12992.94137	17472.70292	11277.73549	12584.13976	7555.91966	7874.332017	8559.46822	4932.93861	15050.1133
1512	617.436	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4525.976703	3334.202764	2905.77078	2544.289437	6152.008095	4280.314116	6090.468707	6233.462784	3999.694571	5512.788549	3624.404344	5251.535242	6005.300296	4171.377887	4300.202172	5912.578875	4076.095953	8495.897927	4446.384205	6587.194274	4897.398815	7138.935439	5280.462784	6991.600395	3383.349654	3785.958144	5059.064363	1996.116881	7477.468904
1513	618.333	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8471.20874	4561.955911	3345.277409	3059.756535	9218.653141	3319.206399	6136.220835	11344.07452	4099.049941	5490.531018	3800.20913	4980.630901	7424.366368	5227.150605	3968.637924	4810.572766	4743.802185	10705.69177	5050.236052	9753.374171	5629.206789	7057.994538	6042.884901	6092.131877	3205.088178	5249.075693	3996.740929	3645.870464	7198.726883
1514	618.374	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14368.29257	7553.487224	6523.800663	6435.384435	21066.68325	8526.293349	14358.36708	20365.57851	10063.03667	15629.17964	9950.126	11720.24283	18303.37312	10388.29823	10402.74703	14472.56037	9128.782719	20170.99454	14846.01599	16640.10337	12843.18451	17515.60152	10876.36571	13448.66628	7156.953189	11159.04876	7893.029062	6618.505949	12374.32241
1515	618.383	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14956.40268	6955.876826	6720.714568	7351.758389	22577.40703	8145.870509	14661.79826	15855.32452	8551.30754	16380.30754	9568.839321	9462.389656	15656.39755	10929.71496	11163.11094	12695.43229	10627.02369	19683.11449	12105.79471	16562.58508	14225.81998	14549.61192	14368.30754	12792.50928	7770.238847	10041.87485	8931.352546	6273.577576	11620.35926
1516	618.434	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6209.317925	3659.10786	3115.029842	3343.096548	7642.185294	3945.621026	5460.436318	7952.524478	4004.961771	6418.377804	4068.882777	5144.058904	4993.420129	4077.273454	4444.970158	4993.203628	5052.44529	8367.432612	5269.435147	6908.271894	5069.61849	7044.638385	6321.036083	6935.036864	4456.960991	5392.337624	4512.455042	2317.999415	5554.453677
1517	619.331	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11078.82134	4611.205578	3649.559196	4408.346987	11285.04584	3749.06417	6761.898381	10452.6064	3943.42559	8541.658085	4625.567778	4941.695924	7601.911059	4363.367076	5768.02165	6214.861908	5539.126975	10152.95963	4453.435537	8272.772186	4565.290618	6854.775307	6308.778623	7329.665886	3706.006046	4678.06417	3301.708016	3742.990443	8007.077433
1518	619.372	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14838.21065	6689.370392	6147.733762	7381.691633	21318.26448	8758.083089	15315.93446	16339.23347	8110.656524	15698.52077	9342.658865	12376.85723	16903.72264	10083.02224	9880.526039	14120.44178	13317.0474	22578.82095	12373.65886	18860.47864	12536.66296	17741.59626	12444.61908	11763.78525	6791.349912	11213.06437	6971.523113	6790.853716	14264.03277
1519	619.382	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15278.16754	6877.368052	7272.818022	6783.279696	22921.27404	7938.475912	13452.50185	17579.18042	9613.790131	15296.76868	9860.624927	13656.79813	17361.05247	9862.65906	9794.780378	16487.30349	9573.696119	21277.81315	11944.26429	20352.16949	12764.81627	20436.52136	12558.17866	14145.52545	9533.158377	11687.19875	8850.063975	5549.08465	14346.1063
1520	619.392	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16184.69748	7240.598206	5214.302906	6605.883363	18632.90989	7119.709577	11010.62883	18531.52916	9997.973084	12859.07587	9428.724985	10958.67037	14308.49444	11015.68461	12494.3897	15392.07392	10770.03296	17766.49659	14672.05481	16096.53209	13598.5159	18230.37293	12649.86444	14089.8149	8945.83187	11991.55198	8535.951043	6472.094207	13597.74703
1521	620.331	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10622.71894	4774.056368	3195.21416	3174.259996	11228.21221	4013.421494	5096.545543	9375.313049	3792.950653	7196.684416	4434.216306	5215.634289	7570.911449	4561.438658	4244.419349	5950.973279	3740.474156	9197.313829	4615.323191	7941.527014	4522.102204	6962.57324	5030.304662	5410.821533	2812.693973	4163.464014	3369.997269	2454.209284	7343.803199
